MS_SubClass,MS_Zoning,Lot_Frontage,Lot_Area,Street,Alley,Lot_Shape,Land_Contour,Lot_Config,Land_Slope,Condition_1,Bldg_Type,House_Style,Overall_Cond,Year_Built,Year_Remod_Add,Roof_Style,Exterior_1st,Exterior_2nd,Mas_Vnr_Type,Mas_Vnr_Area,Exter_Cond,Foundation,Bsmt_Cond,Bsmt_Exposure,BsmtFin_Type_1,BsmtFin_SF_1,BsmtFin_Type_2,BsmtFin_SF_2,Bsmt_Unf_SF,Total_Bsmt_SF,Heating_QC,Central_Air,Electrical,First_Flr_SF,Second_Flr_SF,Gr_Liv_Area,Bsmt_Full_Bath,Bsmt_Half_Bath,Full_Bath,Half_Bath,Bedroom_AbvGr,Kitchen_AbvGr,TotRms_AbvGrd,Functional,Fireplaces,Garage_Type,Garage_Finish,Garage_Cars,Garage_Area,Garage_Cond,Paved_Drive,Wood_Deck_SF,Open_Porch_SF,Enclosed_Porch,Three_season_porch,Screen_Porch,Pool_Area,Fence,Misc_Val,Mo_Sold,Year_Sold,Sale_Type,Sale_Price,Longitude,Latitude
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9240,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1962,2002,Hip,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,252,864,Good,Y,SBrkr,1211,0,1211,0,0,1,0,2,1,6,Min1,1,Detchd,Unf,2,576,Typical,Paved,161,0,0,0,0,0,Minimum_Privacy,0,3,2006,WD,144000,-93.675723,42.035302
Split_or_Multilevel,Residential_Low_Density,88,8471,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,SLvl,Good,1977,1995,Gable,HdBoard,Plywood,BrkFace,46,Typical,CBlock,Good,Av,ALQ,1,Unf,0,0,506,Typical,Y,SBrkr,1212,0,1212,1,0,1,0,3,1,6,Typ,1,Attchd,Unf,2,492,Typical,Paved,292,12,0,0,0,0,Good_Wood,0,7,2006,WD,151000,-93.677012,42.035094
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9308,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,RRNe,OneFam,One_Story,Average,1965,1965,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,430,984,Typical,Y,SBrkr,984,0,984,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,310,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,0,7,2006,WD,126000,-93.669553,42.034692
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,8450,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,RRAe,OneFam,One_Story,Above_Average,1968,1968,Gable,Plywood,Plywood,BrkFace,90,Typical,CBlock,Typical,No,BLQ,2,Rec,270,450,882,Typical,Y,SBrkr,909,0,909,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,294,Typical,Paved,0,155,0,0,0,0,Minimum_Privacy,0,11,2006,COD,116000,-93.671037,42.035696
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8638,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,RRAe,OneFam,One_Story,Above_Average,1963,1963,Gable,HdBoard,HdBoard,None,0,Typical,PConc,Typical,No,ALQ,1,Unf,0,744,925,Good,Y,SBrkr,925,0,925,1,0,1,0,2,1,5,Typ,0,Detchd,Unf,2,484,Typical,Paved,203,74,0,0,0,0,No_Fence,0,10,2006,WD,133500,-93.672411,42.035841
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,13052,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,One_Story,Above_Average,1965,1965,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,312,1024,Typical,Y,SBrkr,1024,0,1024,0,0,1,1,3,1,5,Typ,0,Attchd,Unf,1,308,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,0,1,2006,WD,120875,-93.670919,42.035325
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,13526,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,One_Story,Above_Average,1965,1965,Hip,HdBoard,Plywood,BrkFace,114,Typical,CBlock,Typical,No,BLQ,2,LwQ,375,0,935,Typical,Y,SBrkr,935,0,935,1,0,1,0,3,1,5,Typ,0,Attchd,Unf,1,288,Typical,Paved,180,0,0,0,0,0,Minimum_Privacy,0,11,2006,WD,137000,-93.670998,42.035536
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8020,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1964,1964,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,268,912,Typical,N,SBrkr,912,0,912,0,0,1,0,3,1,6,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,Good_Wood,0,4,2006,WD,124000,-93.669708,42.03457
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,65,6993,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,One_Story,Good,1961,1994,Gable,HdBoard,Plywood,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,447,912,Typical,Y,SBrkr,1236,0,1236,0,0,1,0,3,1,6,Typ,1,Attchd,Unf,1,288,Typical,Paved,0,0,0,0,0,0,No_Fence,0,6,2006,WD,135000,-93.669757,42.03458
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,8789,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1967,1967,Gable,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,Mn,Rec,6,Unf,0,253,912,Typical,Y,SBrkr,941,0,941,0,0,1,0,3,1,6,Typ,1,Attchd,Unf,1,288,Typical,Paved,64,0,0,0,0,0,No_Fence,0,6,2006,WD,129200,-93.671926,42.034663
Split_or_Multilevel,Residential_Low_Density,100,14330,Pave,No_Alley_Access,Slightly_Irregular,Low,Corner,Gtl,Norm,OneFam,SLvl,Below_Average,1974,1974,Gable,WdShing,Wd Sdng,BrkFace,145,Fair,CBlock,Typical,Gd,ALQ,1,BLQ,497,228,1748,Good,Y,SBrkr,2151,495,2646,1,2,2,0,3,1,9,Mod,4,Attchd,RFn,2,550,Typical,Paved,641,100,0,0,0,800,Good_Privacy,0,1,2006,WD,260000,-93.660643,42.037065
Two_Story_1946_and_Newer,Residential_Low_Density,121,16059,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Norm,OneFam,Two_Story,Average,1991,1992,Hip,HdBoard,HdBoard,BrkFace,284,Typical,CBlock,Typical,No,Unf,7,Unf,0,1288,1288,Excellent,Y,SBrkr,1301,1116,2417,0,0,2,1,4,1,9,Typ,1,Attchd,Unf,2,462,Typical,Paved,127,82,0,0,0,0,No_Fence,0,4,2006,WD,260000,-93.653876,42.045763
Two_Story_1946_and_Newer,Residential_Low_Density,105,11025,Pave,No_Alley_Access,Regular,HLS,Inside,Mod,Norm,OneFam,Two_Story,Average,1992,1993,Gable,HdBoard,ImStucc,BrkFace,692,Typical,PConc,Typical,Gd,GLQ,3,Unf,0,216,1334,Excellent,Y,SBrkr,1520,1306,2826,1,0,2,1,3,1,9,Typ,3,Attchd,RFn,3,888,Typical,Paved,177,208,186,0,0,0,No_Fence,0,10,2006,WD,334000,-93.653512,42.048608
One_Story_PUD_1946_and_Newer,Floating_Village_Residential,34,3628,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,One_Story,Average,2004,2004,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,1143,1143,Excellent,Y,SBrkr,1143,0,1143,0,0,1,1,1,1,5,Typ,1,Attchd,RFn,2,588,Typical,Paved,0,191,0,0,0,0,No_Fence,0,5,2006,WD,176400,-93.647832,42.047592
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,30,3180,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,Two_Story,Average,2005,2005,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,600,600,Excellent,Y,SBrkr,520,600,1200,0,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,166,0,0,0,0,No_Fence,0,6,2006,WD,151000,-93.644891,42.047665
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,24,2544,Pave,Paved,Regular,Lvl,Inside,Gtl,Norm,Twnhs,Two_Story,Average,2005,2005,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,600,600,Excellent,Y,SBrkr,520,623,1223,0,0,2,1,2,1,4,Typ,0,Detchd,RFn,2,480,Typical,Paved,0,166,0,0,0,0,No_Fence,0,7,2006,WD,147400,-93.644891,42.047642
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2998,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,TwnhsE,Two_Story,Average,2000,2000,Gable,MetalSd,MetalSd,BrkFace,513,Typical,PConc,Typical,No,GLQ,3,Unf,0,403,756,Excellent,Y,SBrkr,768,756,1524,0,0,2,1,2,1,4,Typ,0,Detchd,Unf,2,440,Typical,Paved,0,32,0,0,0,0,No_Fence,0,6,2006,WD,166000,-93.645617,42.046145
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,35,3735,Pave,No_Alley_Access,Regular,Lvl,FR3,Gtl,Norm,TwnhsE,Two_Story,Average,1999,1999,Hip,MetalSd,MetalSd,BrkFace,218,Typical,PConc,Typical,No,GLQ,3,Unf,0,241,691,Excellent,Y,SBrkr,713,739,1452,1,0,2,1,3,1,6,Typ,0,Detchd,Unf,2,506,Typical,Paved,0,34,0,0,0,0,No_Fence,0,3,2006,WD,183900,-93.645482,42.046431
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,2651,Pave,No_Alley_Access,Regular,Lvl,FR2,Gtl,Norm,Twnhs,Two_Story,Average,2000,2000,Gable,MetalSd,MetalSd,None,0,Typical,PConc,Typical,No,GLQ,3,Unf,0,32,673,Excellent,Y,SBrkr,673,709,1382,1,0,2,1,3,1,6,Typ,0,Detchd,Unf,2,490,Typical,Paved,153,50,0,0,0,0,No_Fence,0,4,2006,WD,165000,-93.645479,42.046127
Two_Story_PUD_1946_and_Newer,Floating_Village_Residential,0,4447,Pave,No_Alley_Access,Slightly_Irregular,Lvl,FR2,Gtl,Norm,TwnhsE,Two_Story,Average,2003,2003,Gable,VinylSd,VinylSd,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,530,530,Excellent,Y,SBrkr,530,550,1080,0,0,2,1,2,1,4,Typ,0,Attchd,RFn,2,496,Typical,Paved,0,50,0,0,0,0,No_Fence,0,7,2006,WD,139000,-93.645478,42.046107
Two_Story_1946_and_Newer,Floating_Village_Residential,114,8314,Pave,Paved,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,Two_Story,Average,1997,1998,Hip,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,569,569,Excellent,Y,SBrkr,854,840,1694,0,0,2,1,3,1,6,Typ,1,BuiltIn,Unf,1,434,Typical,Paved,0,382,0,0,110,0,Good_Privacy,0,11,2006,WD,200000,-93.643373,42.046429
One_Story_PUD_1946_and_Newer,Residential_Low_Density,30,9549,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,TwnhsE,One_Story,Average,1995,1996,Hip,BrkFace,BrkFace,None,0,Good,PConc,Good,Av,LwQ,4,GLQ,1057,0,1494,Excellent,Y,SBrkr,1494,0,1494,1,0,1,1,2,1,6,Typ,1,Attchd,Fin,2,481,Typical,Paved,0,30,0,0,216,0,No_Fence,0,4,2006,WD,270000,-93.648931,42.044609
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11250,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1977,1977,Gable,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,441,1208,Typical,Y,SBrkr,1208,0,1208,1,0,1,1,3,1,6,Typ,1,Attchd,RFn,2,546,Typical,Paved,198,42,0,0,0,0,No_Fence,0,6,2006,WD,165000,-93.646065,42.043779
One_Story_PUD_1946_and_Newer,Residential_Low_Density,0,3760,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,Twnhs,One_Story,Average,1980,1980,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,LwQ,182,44,1235,Good,Y,SBrkr,1235,0,1235,1,0,1,0,1,1,4,Typ,3,Attchd,Fin,2,484,Typical,Paved,133,78,0,0,0,0,No_Fence,0,5,2006,WD,214000,-93.649329,42.042369
One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,3874,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,TwnhsE,One_Story,Average,1980,1980,Gable,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,419,1226,Typical,Y,SBrkr,1226,0,1226,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,484,Typical,Paved,133,78,0,0,0,0,No_Fence,0,7,2006,WD,190000,-93.649352,42.042826
One_Story_PUD_1946_and_Newer,Residential_Low_Density,40,3876,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,Twnhs,One_Story,Average,1978,1978,Gable,Wd Sdng,Plywood,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Rec,526,48,1226,Typical,Y,SBrkr,1226,0,1226,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,484,Typical,Paved,133,60,0,0,0,0,No_Fence,0,7,2006,WD,170000,-93.649329,42.043351
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,50271,Pave,No_Alley_Access,Slightly_Irregular,Low,Inside,Gtl,Norm,OneFam,One_Story,Average,1981,1987,Gable,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,32,1842,Good,Y,SBrkr,1842,0,1842,2,0,0,1,0,1,5,Typ,1,Attchd,Fin,3,894,Typical,Paved,857,72,0,0,0,0,No_Fence,0,11,2006,WD,385000,-93.658237,42.037409
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,79,13110,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,RRAn,TwoFmCon,One_Story,Above_Average,1972,1972,Gable,Plywood,Plywood,BrkFace,144,Typical,CBlock,Typical,No,GLQ,3,Unf,0,191,1153,Excellent,Y,SBrkr,1193,0,1193,1,0,2,0,2,1,6,Typ,0,Attchd,Fin,2,501,Typical,Paved,140,153,0,0,0,0,Minimum_Privacy,0,7,2006,WD,146500,-93.633752,42.045632
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,20781,Pave,No_Alley_Access,Moderately_Irregular,Lvl,CulDSac,Gtl,PosN,OneFam,One_Story,Good,1968,2003,Hip,BrkFace,HdBoard,None,0,Typical,CBlock,Typical,No,BLQ,2,Rec,68,1203,1568,Typical,Y,SBrkr,2156,0,2156,0,0,2,0,3,1,9,Typ,1,Attchd,RFn,2,508,Typical,Paved,0,80,0,290,0,0,No_Fence,0,6,2006,WD,262500,-93.634738,42.048997
Two_Story_1946_and_Newer,Residential_Low_Density,0,11029,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,PosA,OneFam,Two_Story,Good,1968,1984,Gable,HdBoard,HdBoard,BrkFace,220,Typical,CBlock,Typical,Mn,BLQ,2,Unf,0,435,1054,Typical,Y,SBrkr,1512,1142,2654,1,0,2,1,4,1,9,Typ,1,Attchd,Unf,2,619,Typical,Paved,0,65,0,0,222,0,No_Fence,0,8,2006,WD,250000,-93.633466,42.046472
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,78,10140,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,RRAn,OneFam,One_Story,Above_Average,1967,1967,Hip,HdBoard,HdBoard,BrkFace,264,Typical,CBlock,Typical,No,BLQ,2,LwQ,68,713,1334,Good,Y,SBrkr,1334,0,1334,1,0,2,0,3,1,7,Typ,0,Attchd,RFn,2,477,Typical,Paved,0,20,35,0,264,0,No_Fence,0,4,2006,WD,164500,-93.632472,42.043548
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1969,1969,Hip,HdBoard,HdBoard,BrkFace,168,Typical,CBlock,Typical,No,Unf,7,Unf,0,1164,1164,Typical,Y,SBrkr,1164,0,1164,0,0,1,1,3,1,6,Typ,0,Attchd,Unf,2,528,Typical,Paved,0,0,0,0,0,0,No_Fence,0,7,2006,COD,140000,-93.633098,42.044669
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Average,1968,1968,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,293,1051,Good,Y,SBrkr,1051,0,1051,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,2,504,Typical,Paved,0,0,0,0,0,0,No_Fence,0,7,2006,WD,142000,-93.625976,42.045706
Split_Foyer,Residential_Low_Density,70,8400,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Feedr,OneFam,SFoyer,Above_Average,1968,1968,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,Gd,GLQ,3,Unf,0,89,833,Good,Y,SBrkr,898,0,898,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,326,Typical,Paved,143,0,0,0,0,0,No_Fence,0,8,2006,WD,140000,-93.628069,42.04587799999999
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,9759,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1966,1966,Gable,Plywood,Plywood,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,252,1051,Typical,Y,SBrkr,1051,0,1051,1,0,1,0,3,1,6,Typ,0,Attchd,RFn,1,264,Typical,Paved,182,88,0,0,0,0,No_Fence,0,3,2006,WD,124400,-93.62689999999999,42.04795
Split_or_Multilevel,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,SLvl,Good,1967,1967,Gable,MetalSd,MetalSd,BrkFace,140,Typical,PConc,Typical,Av,ALQ,1,Rec,402,137,1141,Good,Y,SBrkr,1141,0,1141,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,568,Typical,Paved,0,78,0,0,0,0,No_Fence,0,7,2006,WD,158000,-93.626345,42.04657
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,71,9230,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Very_Good,1965,1998,Hip,MetalSd,MetalSd,BrkFace,166,Typical,CBlock,Typical,Mn,GLQ,3,Unf,0,203,864,Good,Y,SBrkr,1200,0,1200,1,0,1,1,1,1,6,Typ,0,Detchd,Unf,2,884,Typical,Paved,0,64,0,0,0,0,Minimum_Privacy,0,10,2006,WD,146000,-93.624612,42.045685
Two_Story_1946_and_Newer,Residential_Low_Density,0,14803,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,Two_Story,Average,1971,1971,Gable,HdBoard,HdBoard,BrkFace,252,Typical,CBlock,Typical,No,Rec,6,Unf,0,409,825,Good,Y,SBrkr,1097,896,1993,0,0,2,1,4,1,8,Typ,1,Attchd,RFn,2,495,Typical,Paved,0,66,0,0,0,0,Good_Wood,0,6,2006,WD,190000,-93.629155,42.044308
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10659,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1961,1961,Hip,Wd Sdng,Wd Sdng,None,0,Typical,CBlock,Typical,No,Rec,6,Unf,0,135,1050,Typical,Y,SBrkr,1050,0,1050,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,368,Typical,Paved,0,319,0,0,0,0,No_Fence,0,1,2006,COD,136500,-93.623414,42.043214
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,70,9100,Pave,No_Alley_Access,Regular,Lvl,Corner,Gtl,Feedr,OneFam,One_Story,Average,1958,1958,Gable,VinylSd,VinylSd,None,0,Typical,CBlock,Typical,No,BLQ,2,LwQ,174,169,864,Typical,Y,SBrkr,864,0,864,1,0,1,0,3,1,5,Typ,0,Detchd,Unf,2,624,Typical,Paved,0,0,0,0,0,0,No_Fence,0,7,2006,WD,129900,-93.623564,42.044978
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,8800,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1964,1964,Hip,HdBoard,HdBoard,BrkFace,425,Typical,CBlock,Typical,No,BLQ,2,Unf,0,698,1251,Typical,Y,SBrkr,1251,0,1251,1,0,1,0,3,1,6,Typ,2,Attchd,RFn,1,461,Typical,Paved,0,116,0,0,0,0,Minimum_Privacy,700,3,2006,WD,160000,-93.626765,42.038434
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,10368,Pave,No_Alley_Access,Slightly_Irregular,Lvl,CulDSac,Gtl,Norm,OneFam,One_Story,Above_Average,1964,1964,Hip,HdBoard,HdBoard,BrkFace,112,Typical,CBlock,Typical,No,ALQ,1,LwQ,748,0,1008,Excellent,Y,SBrkr,1488,0,1488,1,0,1,1,3,1,7,Typ,1,Attchd,Fin,2,430,Typical,Paved,154,60,0,0,0,0,No_Fence,0,4,2006,WD,167000,-93.627065,42.04102
Two_Story_1946_and_Newer,Residential_Low_Density,85,9350,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,Two_Story,Above_Average,1964,1964,Gable,HdBoard,HdBoard,None,0,Typical,CBlock,Typical,No,ALQ,1,Unf,0,360,720,Good,Y,SBrkr,720,720,1440,0,0,1,1,4,1,7,Typ,1,Attchd,Fin,2,480,Typical,Paved,0,32,240,0,0,0,No_Fence,0,7,2006,WD,157500,-93.6282949,42.0414084
Two_Family_conversion_All_Styles_and_Ages,Residential_Low_Density,75,10382,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,TwoFmCon,SLvl,Average,1958,1958,Hip,HdBoard,HdBoard,BrkFace,105,Fair,CBlock,Typical,Gd,ALQ,1,Unf,0,75,588,Typical,Y,SBrkr,1095,0,1095,1,0,1,0,2,1,6,Typ,0,Attchd,RFn,1,264,Typical,Paved,0,0,0,0,0,0,No_Fence,0,3,2006,ConLD,140000,-93.621621,42.041314
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,10800,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1960,1960,Hip,Wd Sdng,Wd Sdng,BrkFace,88,Typical,CBlock,Typical,No,ALQ,1,Unf,0,616,1248,Excellent,Y,SBrkr,1248,0,1248,1,0,1,0,3,1,6,Typ,0,Attchd,Unf,1,286,Typical,Paved,0,0,0,0,0,0,Minimum_Privacy,0,5,2006,WD,151500,-93.622017,42.040143
One_Story_1945_and_Older,Residential_Low_Density,60,8550,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Very_Good,1934,1950,Gable,MetalSd,MetalSd,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,242,816,Excellent,Y,SBrkr,816,0,816,1,0,1,0,2,1,4,Typ,1,Attchd,Unf,1,240,Typical,Paved,228,0,40,0,0,0,Minimum_Privacy,0,7,2006,WD,129800,-93.62357,42.039195
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,0,11425,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Corner,Gtl,Norm,OneFam,One_Story,Above_Average,1954,1954,Gable,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,BLQ,2,Unf,0,522,1008,Good,Y,SBrkr,1008,0,1008,0,0,1,0,2,1,4,Typ,1,Attchd,RFn,1,275,Typical,Paved,0,0,120,0,0,0,No_Fence,0,7,2006,WD,137000,-93.622649,42.038351
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,68,9724,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Good,1947,1950,Hip,BrkFace,BrkFace,None,0,Typical,CBlock,Typical,No,Unf,7,Unf,0,938,938,Excellent,Y,SBrkr,1043,0,1043,0,0,1,0,2,1,5,Typ,1,Detchd,Unf,1,273,Typical,Paved,125,48,0,0,0,0,Good_Wood,0,5,2006,WD,137000,-93.621399,42.039202
One_Story_1945_and_Older,Residential_Low_Density,51,5900,Pave,No_Alley_Access,Slightly_Irregular,Bnk,Inside,Gtl,Norm,OneFam,One_Story,Good,1923,1958,Gable,Wd Sdng,Wd Sdng,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,440,440,Typical,Y,FuseA,869,0,869,0,0,1,0,2,1,4,Typ,0,No_Garage,No_Garage,0,0,No_Garage,Paved,0,0,0,0,0,0,No_Fence,0,8,2006,WD,85500,-93.629185,42.03537
One_Story_1945_and_Older,Residential_Low_Density,52,5825,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1926,1953,Gable,MetalSd,MetalSd,BrkFace,108,Good,PConc,Typical,Mn,Unf,7,Unf,0,600,600,Good,Y,SBrkr,747,0,747,0,0,1,0,1,1,5,Typ,0,Detchd,Unf,2,528,Typical,Paved,0,0,32,0,0,0,No_Fence,0,6,2006,WD,79900,-93.629256,42.035379
One_and_Half_Story_Finished_All_Ages,Residential_Low_Density,92,7438,Pave,No_Alley_Access,Slightly_Irregular,Lvl,Inside,Gtl,RRAn,OneFam,One_and_Half_Fin,Very_Good,1908,1991,Gable,AsbShng,Plywood,None,0,Typical,PConc,Typical,No,Unf,7,Unf,0,504,504,Good,Y,SBrkr,936,316,1252,0,0,1,0,3,1,5,Typ,0,Attchd,Unf,2,576,Typical,Paved,104,0,0,0,0,0,Minimum_Privacy,0,6,2006,WD,127000,-93.628176,42.035666
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Above_Average,1961,1990,Gable,WdShing,Wd Shng,None,0,Typical,CBlock,Typical,Mn,BLQ,2,Unf,0,336,1251,Typical,Y,SBrkr,1433,0,1433,1,0,1,0,3,1,7,Min1,1,Attchd,Unf,2,441,Typical,Paved,144,0,205,0,0,0,No_Fence,0,6,2006,WD,161000,-93.6270261,42.0380632
One_Story_1946_and_Newer_All_Styles,Residential_Low_Density,80,9600,Pave,No_Alley_Access,Regular,Lvl,Inside,Gtl,Norm,OneFam,One_Story,Average,1951,1951,Gable,HdBoard,HdBoard,Stone,144,Typical,CBlock,Typical,No,ALQ,1,Unf,0,60,1056,Excellent,Y,FuseA,1216,0,1216,1,0,1,0,3,1,7,Typ,0,Attchd,RFn,1,280,Typical,Paved,0,0,0,0,0,0,No_Fence,0,5,2006,WD,135000,-93.623704,42.036024
